"Start Time,""Period (min)"",""NE Name"",""FEGE"",""VS.FEGE.RXMEANSPEED (kbit/s)"",""VS.FEGE.TXMEANSPEED (kbit/s)"""
"04/21/2018 06:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",229827.665,29216.015"
"04/21/2018 06:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",3545.599,3064.864"
"04/21/2018 06:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 06:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 06:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",61443.109,157729.045"
"04/21/2018 06:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",4026.064,3314.51"
"04/21/2018 06:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/21/2018 06:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 06:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",124411.464,20232.399"
"04/21/2018 06:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 06:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/21/2018 06:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 06:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/21/2018 06:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.336,0.261"
"04/21/2018 06:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",63834.893,191859.83"
"04/21/2018 06:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",158710.983,23970.246"
"04/21/2018 06:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",3096.337,2768.291"
"04/21/2018 06:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 06:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.023,1.023"
"04/21/2018 06:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 06:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 06:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 06:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",130357.209,423367.851"
"04/21/2018 06:30:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",353007.604,50064.247"
"04/21/2018 06:30:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",5934.157,4661.895"
"04/21/2018 06:30:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 06:30:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 06:30:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 06:30:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",127390.818,408105.265"
"04/21/2018 06:30:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/21/2018 06:30:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 06:30:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/21/2018 06:30:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",335111.799,39952.748"
"04/21/2018 06:30:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",6749.591,5880.857"
"04/21/2018 06:30:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 06:30:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 06:30:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",67640.733,196053.877"
"04/21/2018 06:30:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",5671.918,5619.17"
"04/21/2018 06:30:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.337,0.261"
"04/21/2018 06:30:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 06:30:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",158633.835,21898.106"
"04/21/2018 06:30:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 06:30:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/21/2018 06:30:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 07:00:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.036,0.256"
"04/21/2018 07:00:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.335,0.261"
"04/21/2018 07:00:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",85721.022,268559.557"
"04/21/2018 07:00:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",223939.925,35388.677"
"04/21/2018 07:00:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",5146.8,4174.864"
"04/21/2018 07:00:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 07:00:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 07:00:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 07:00:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 07:00:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 07:00:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",171445.298,648791.356"
"04/21/2018 07:00:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",554766.239,71399.772"
"04/21/2018 07:00:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",9924.347,8765.738"
"04/21/2018 07:00:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 07:00:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 07:00:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 07:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",174128.713,599704.138"
"04/21/2018 07:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/21/2018 07:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.036,0.256"
"04/21/2018 07:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.323,0.261"
"04/21/2018 07:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",499104.473,62723.577"
"04/21/2018 07:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",11392.724,9950.912"
"04/21/2018 07:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 07:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 07:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",89898.857,299067.946"
"04/21/2018 07:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",7765.938,7752.753"
"04/21/2018 07:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.333,0.261"
"04/21/2018 07:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.033,0.256"
"04/21/2018 07:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",251113.581,34251.106"
"04/21/2018 07:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 07:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/21/2018 07:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 07:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.036,0.256"
"04/21/2018 07:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.336,0.261"
"04/21/2018 07:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",100768.352,346616.979"
"04/21/2018 07:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",291575.443,41975.596"
"04/21/2018 07:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",7216.992,6816.607"
"04/21/2018 07:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 07:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 07:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 07:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.036,0.256"
"04/21/2018 07:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.337,0.261"
"04/21/2018 07:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",213598.99,862450.297"
"04/21/2018 07:30:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",739836.376,87845.541"
"04/21/2018 07:30:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",17131.713,16125.033"
"04/21/2018 07:30:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 07:30:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 07:30:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 07:30:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",206124.782,747735.762"
"04/21/2018 07:30:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/21/2018 07:30:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 07:30:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 07:30:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",627648.046,75611.281"
"04/21/2018 07:30:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",16658.504,15573.041"
"04/21/2018 07:30:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 07:30:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 07:30:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",109217.574,411748.664"
"04/21/2018 07:30:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",12389.466,11580.59"
"04/21/2018 07:30:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 07:30:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 07:30:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",348491.733,40345.604"
"04/21/2018 07:30:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 07:30:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/21/2018 07:30:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 08:00:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.034,0.256"
"04/21/2018 08:00:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.334,0.261"
"04/21/2018 08:00:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",119657.11,456475.152"
"04/21/2018 08:00:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",383952.908,46822.9"
"04/21/2018 08:00:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",12155.443,10903.52"
"04/21/2018 08:00:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 08:00:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 08:00:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 08:00:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/21/2018 08:00:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/21/2018 08:00:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",260625.473,1037513.158"
"04/21/2018 08:00:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",886491.264,104695.149"
"04/21/2018 08:00:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",26637.783,25386.5"
"04/21/2018 08:00:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 08:00:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 08:00:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 08:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",245629.531,870398.381"
"04/21/2018 08:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/21/2018 08:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.036,0.256"
"04/21/2018 08:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 08:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",724624.123,87866.741"
"04/21/2018 08:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",26650.917,24466.302"
"04/21/2018 08:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 08:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 08:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",141421.201,514392.428"
"04/21/2018 08:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",21994.404,20363.255"
"04/21/2018 08:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 08:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 08:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",431805.837,52321.832"
"04/21/2018 08:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 08:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/21/2018 08:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 08:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.033,0.256"
"04/21/2018 08:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.335,0.261"
"04/21/2018 08:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",146295.613,550930.945"
"04/21/2018 08:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",462407.251,56544.066"
"04/21/2018 08:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",17380.29,16083.157"
"04/21/2018 08:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 08:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 08:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 08:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/21/2018 08:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/21/2018 08:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",308855.83,1175617.292"
"04/21/2018 08:30:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",996637.479,124384.91"
"04/21/2018 08:30:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",39079.089,37177.711"
"04/21/2018 08:30:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 08:30:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 08:30:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 08:30:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",292459.632,1033053.156"
"04/21/2018 08:30:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/21/2018 08:30:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/21/2018 08:30:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/21/2018 08:30:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",853605.682,101952.307"
"04/21/2018 08:30:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",37450.296,35364.832"
"04/21/2018 08:30:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 08:30:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 08:30:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",178746.801,634097.423"
"04/21/2018 08:30:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",31164.886,29382.993"
"04/21/2018 08:30:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 08:30:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 08:30:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",528989.506,65957.521"
"04/21/2018 08:30:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 08:30:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/21/2018 08:30:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 09:00:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/21/2018 09:00:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.335,0.261"
"04/21/2018 09:00:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",170690.425,605058.049"
"04/21/2018 09:00:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",496612.477,62978.255"
"04/21/2018 09:00:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",23448.533,22235.86"
"04/21/2018 09:00:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 09:00:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 09:00:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 09:00:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 09:00:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/21/2018 09:00:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",352786.003,1307154.656"
"04/21/2018 09:00:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",1095039.395,135388.177"
"04/21/2018 09:00:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",52310.014,48720.786"
"04/21/2018 09:00:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 09:00:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.023,1.023"
"04/21/2018 09:00:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 09:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",348636.052,1145502.39"
"04/21/2018 09:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/21/2018 09:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 09:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 09:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",932556.37,121853.416"
"04/21/2018 09:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",50514.031,48443.247"
"04/21/2018 09:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 09:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 09:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",218580.604,709445.287"
"04/21/2018 09:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",43634.089,41652.133"
"04/21/2018 09:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 09:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.036,0.256"
"04/21/2018 09:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",576241.603,72668.659"
"04/21/2018 09:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 09:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/21/2018 09:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 09:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/21/2018 09:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.336,0.261"
"04/21/2018 09:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",188590.129,676566.058"
"04/21/2018 09:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",553394.644,65838.668"
"04/21/2018 09:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",30918.158,28913.776"
"04/21/2018 09:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 09:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 09:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 09:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 09:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 09:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",394482.899,1428962.996"
"04/21/2018 09:30:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",1190775.596,148541.626"
"04/21/2018 09:30:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",63517.858,59977.276"
"04/21/2018 09:30:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 09:30:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 09:30:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 09:30:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",402394.185,1317483.438"
"04/21/2018 09:30:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/21/2018 09:30:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 09:30:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/21/2018 09:30:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",1070340.667,139137.453"
"04/21/2018 09:30:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",64727.951,61480.272"
"04/21/2018 09:30:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 09:30:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 09:30:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",266446.658,820924.232"
"04/21/2018 09:30:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",60313.037,59911.076"
"04/21/2018 09:30:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 09:30:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 09:30:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",661223.762,85669.637"
"04/21/2018 09:30:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 09:30:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.024"
"04/21/2018 09:30:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 10:00:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.035,0.256"
"04/21/2018 10:00:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.334,0.261"
"04/21/2018 10:00:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",218562.835,764894.462"
"04/21/2018 10:00:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",622182.19,76274.819"
"04/21/2018 10:00:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",37118.85,35667.473"
"04/21/2018 10:00:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 10:00:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 10:00:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 10:00:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 10:00:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 10:00:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",434340.021,1543436.942"
"04/21/2018 10:00:00,30,KTPHR05,""PN=1, SN=23, SRN=0"",1278870.945,161540.718"
"04/21/2018 10:00:00,30,KTPHR05,""PN=0, SN=23, SRN=0"",75656.891,72723.837"
"04/21/2018 10:00:00,30,KTPHR05,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 10:00:00,30,KTPHR05,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 10:00:00,30,KTPHR05,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 10:00:00,30,KTPHR02,""PN=0, SN=19, SRN=0"",455175.655,1436881.867"
"04/21/2018 10:00:00,30,KTPHR02,""PN=0, SN=18, SRN=0"",1.024,1.023"
"04/21/2018 10:00:00,30,KTPHR02,""PN=1, SN=22, SRN=0"",5.035,0.256"
"04/21/2018 10:00:00,30,KTPHR02,""PN=0, SN=22, SRN=0"",5.336,0.261"
"04/21/2018 10:00:00,30,KTPHR02,""PN=1, SN=23, SRN=0"",1153015.228,153068.733"
"04/21/2018 10:00:00,30,KTPHR02,""PN=0, SN=23, SRN=0"",78790.22,75621.479"
"04/21/2018 10:00:00,30,KTPHR02,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 10:00:00,30,KTPHR02,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 10:00:00,30,KTPHR07,""PN=0, SN=18, SRN=0"",303689.585,897326.404"
"04/21/2018 10:00:00,30,KTPHR07,""PN=0, SN=23, SRN=0"",73783.011,69451.682"
"04/21/2018 10:00:00,30,KTPHR07,""PN=0, SN=22, SRN=0"",5.334,0.261"
"04/21/2018 10:00:00,30,KTPHR07,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/21/2018 10:00:00,30,KTPHR07,""PN=1, SN=23, SRN=0"",707028.033,91352.275"
"04/21/2018 10:00:00,30,KTPHR07,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 10:00:00,30,KTPHR07,""PN=0, SN=19, SRN=0"",1.133,1.023"
"04/21/2018 10:00:00,30,KTPHR07,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 10:30:00,30,KTPHR04,""PN=1, SN=23, SRN=0"",5.034,0.256"
"04/21/2018 10:30:00,30,KTPHR04,""PN=0, SN=23, SRN=0"",5.335,0.261"
"04/21/2018 10:30:00,30,KTPHR04,""PN=0, SN=18, SRN=0"",237078.47,782493.681"
"04/21/2018 10:30:00,30,KTPHR04,""PN=1, SN=22, SRN=0"",629986.435,81385.132"
"04/21/2018 10:30:00,30,KTPHR04,""PN=0, SN=22, SRN=0"",42991.062,41170.6"
"04/21/2018 10:30:00,30,KTPHR04,""PN=1, SN=19, SRN=0"",0,0"
"04/21/2018 10:30:00,30,KTPHR04,""PN=0, SN=19, SRN=0"",1.024,1.023"
"04/21/2018 10:30:00,30,KTPHR04,""PN=1, SN=18, SRN=0"",0,0"
"04/21/2018 10:30:00,30,KTPHR05,""PN=1, SN=22, SRN=0"",5.034,0.256"
"04/21/2018 10:30:00,30,KTPHR05,""PN=0, SN=22, SRN=0"",5.335,0.261"
"04/21/2018 10:30:00,30,KTPHR05,""PN=0, SN=18, SRN=0"",455090.924,1571815.433"
